DATAFLOW,LAST UPDATE,freq,farmtype,indic_ef,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES43,2010,420,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES51,2010,780,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES52,2010,1910,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES53,2010,170,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES61,2010,2240,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES62,2010,1350,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES70,2010,610,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES11,2010,390,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES12,2010,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES13,2010,10,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES21,2010,70,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES22,2010,90,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES23,2010,100,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES24,2010,120,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES30,2010,40,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES41,2010,50,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES42,2010,290,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES43,2010,50,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES51,2010,390,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES52,2010,740,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES53,2010,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES61,2010,620,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES62,2010,190,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,ES70,2010,50,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES11,2010,3120,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES12,2010,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES13,2010,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES21,2010,1280,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES22,2010,890,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES23,2010,4350,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES24,2010,2270,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES30,2010,780,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES41,2010,4610,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES42,2010,29330,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES43,2010,2830,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES51,2010,5250,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES52,2010,5960,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES53,2010,130,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES61,2010,3520,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES62,2010,2080,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,ES70,2010,940,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES11,2010,1140,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES12,2010,550,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES13,2010,40,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES21,2010,920,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES22,2010,600,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES23,2010,1280,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES24,2010,8880,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES30,2010,50,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES41,2010,1740,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES42,2010,3630,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES43,2010,5670,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES51,2010,11460,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES52,2010,80070,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES53,2010,2220,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES61,2010,19040,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES62,2010,17770,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,ES70,2010,5880,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES11,2010,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES21,2010,10,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES22,2010,500,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES23,2010,230,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES24,2010,3040,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES30,2010,1910,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES41,2010,1010,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES42,2010,26610,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES43,2010,20060,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES51,2010,8110,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES52,2010,9350,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES53,2010,150,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES61,2010,140310,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES62,2010,1820,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,ES70,2010,10,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES11,2010,420,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES12,2010,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES21,2010,50,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES22,2010,570,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES23,2010,810,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES24,2010,3420,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES30,2010,530,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES41,2010,850,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES42,2010,7840,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES43,2010,2620,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES51,2010,5550,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES52,2010,9320,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES53,2010,760,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES61,2010,6800,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES62,2010,1740,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,ES70,2010,270,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES11,2010,12620,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES12,2010,3300,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES13,2010,1970,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES21,2010,650,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES22,2010,240,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES23,2010,20,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES24,2010,80,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES30,2010,80,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES41,2010,1850,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES42,2010,250,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES43,2010,190,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES51,2010,750,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES52,2010,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES53,2010,200,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES61,2010,710,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES62,2010,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,ES70,2010,150,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES11,2010,12870,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES12,2010,10350,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES13,2010,3880,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES21,2010,2970,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES22,2010,710,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES23,2010,230,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES24,2010,2180,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES30,2010,1030,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES41,2010,9250,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES42,2010,1650,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES43,2010,4680,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES51,2010,2440,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES52,2010,290,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES53,2010,100,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES61,2010,2510,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES62,2010,170,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,ES70,2010,120,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES11,2010,1520,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES12,2010,590,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES13,2010,560,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES21,2010,180,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES22,2010,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES24,2010,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES30,2010,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES41,2010,200,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES42,2010,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES43,2010,50,
